latitude,longitude,start_date,duration,department_id,risk,seasonality,project_complexity,conflict
28.782353077798362,77.23231471455412,737484,237,6,0.322493066549925,60,14.399999999999999,True
28.87146660311907,77.05523230449838,738498,237,2,0.17314491120945508,343,4.92,False
28.63728973269719,77.27476456077486,738299,187,6,0.22434474176393712,144,11.28,True
28.633997488945575,77.39405118388225,737595,108,1,0.31662618840788503,171,1.04,False
28.7009924703045,76.91978689245484,737445,194,7,0.08984807636779292,21,12.88,False
28.829959015284725,77.19602380669393,738293,102,2,0.30335627264863957,138,1.94,False
28.717339827210495,77.04751631892383,738434,90,1,0.16573758226969718,279,0.85,True
28.492355336253357,76.84324748449066,737430,199,5,0.26614425955304344,6,9.65,True
28.49007826305888,77.06070506242402,737500,145,4,0.03017826944976024,76,5.8,True
28.517351273962205,76.82518281015534,738186,225,5,0.2784049472590753,31,11.65,False
28.761040919927783,76.83104340686663,738028,142,4,0.07579078131425705,238,5.52,False
28.48636570221673,77.03737149238033,737721,293,5,0.0612880258178364,297,14.450000000000001,True
28.678562766328,77.29269467039123,738169,226,8,0.272544224472967,14,17.76,True
28.64648068583856,77.14668850413241,738432,235,6,0.1499440351451352,277,13.86,False
28.820503553539755,77.16578581252656,737692,114,6,0.26480367839704294,268,6.42,False
28.630510189486746,77.22755962548084,738299,90,10,0.1782632964049821,144,9.200000000000001,True
28.478772639464644,76.92363540592099,737652,141,8,0.17597789815655776,228,11.52,False
28.769715209999678,77.2157522545837,737798,106,10,0.297106147583962,8,10.4,True
28.754505782725953,77.24685336998301,737599,270,10,0.29321881306973524,175,26.200000000000003,False
28.59256999497947,76.90524172296702,737451,289,1,0.20380625393527807,27,2.95,False
28.84078461184849,77.37769935856811,737957,220,6,0.4381962085551525,167,13.5,False
28.49208352631092,77.05064905468178,737860,82,7,0.05654562924199822,70,5.739999999999999,True
28.731882207975907,76.9806746851162,737967,229,8,0.10774235266451371,177,17.92,True
28.4859194070452,76.93188184761827,738421,246,10,0.1599685133954432,266,25.0,True
28.511464860013582,76.99915625296684,737699,255,1,0.10199362022354981,275,2.59,True
28.50888733191683,77.10670216234354,738345,251,1,0.01588295346208208,190,2.6,False
28.467064306124268,76.83133384907822,738491,86,6,0.27973289166930093,336,5.34,True
28.77970761101391,77.2827493749338,737693,174,9,0.33657223292080457,269,16.02,True
28.451502478069433,76.8904594695448,738422,230,3,0.21410494729140522,267,7.08,False
28.63503667783231,76.99193182898472,737812,81,5,0.1770881826560899,22,3.55,False
28.58836547447987,77.18681406061359,737921,29,6,0.11904652600409446,131,1.92,False
28.50433538071276,76.92442344112584,737614,82,6,0.17410526106013371,190,4.800000000000001,True
28.433347908677572,77.09988374658366,737599,106,10,0.07171575352005966,175,11.399999999999999,False
28.618550886393095,76.90647730101712,737560,110,6,0.19081251414589834,136,6.300000000000001,True
28.482797277484835,76.81778829310956,738342,206,1,0.2828310524802587,187,1.99,False
28.55154021358714,77.01544072510865,738449,286,3,0.10164454449647121,294,8.850000000000001,True
28.885664608761108,77.1039564805142,737928,117,6,0.21296788725391513,138,6.959999999999999,True
28.75532466078492,77.37931407035862,737735,158,9,0.3721306201183253,311,13.41,True
28.809441411664555,77.36841039710474,737899,33,7,0.3980393044659667,109,2.24,True
28.624173702090875,76.83103640538118,737810,155,6,0.18928065770809915,20,9.84,True
28.579862955644057,76.89237850829012,738346,65,5,0.21063712749517316,191,3.5,False
28.483995317982465,77.39185801290247,737845,166,7,0.28760046442014714,55,11.9,False
28.558942033830157,77.29433628385215,738455,271,2,0.20096627544742018,300,5.38,False
28.539107562721213,77.1529812608347,737772,226,3,0.06612092324932416,348,6.57,True
28.522684497701768,77.11961904222396,737609,66,7,0.023756397470208527,185,5.04,False
28.728617482482353,77.06975495783618,737591,153,6,0.18345028950246053,167,9.120000000000001,False
28.861477438510093,76.9484846612089,738445,178,8,0.08108656230641442,290,14.4,True
28.76634967102403,77.29468808357421,737930,253,8,0.3243561768082322,140,20.48,False
28.629595264166525,77.05386010750522,738507,26,10,0.13758125450119837,352,3.3000000000000003,True
28.724009888953876,77.01231790053303,737687,287,6,0.14170056861110816,263,16.86,False
28.81840500785311,77.333640880884,738447,210,5,0.39298574990559526,292,10.549999999999999,True
28.564656420871877,77.02197338074143,737906,290,4,0.0943299508228006,116,11.68,True
28.39839509917166,76.81695137306116,737601,111,3,0.3063223047107941,177,3.33,False
28.46368086181241,77.28071578519156,737863,137,5,0.1857304027893518,73,7.1499999999999995,False
28.531024716933562,77.08267901650575,737683,47,6,0.04245219051224426,259,2.7600000000000002,False
28.61833169575808,77.26493713897419,737447,61,2,0.20640153721153873,23,1.1,True
28.84846328098672,77.12385040753799,738291,269,7,0.227178424975879,136,18.900000000000002,False
28.439936383963712,77.24285847741989,738445,60,3,0.15538288941823838,290,1.7399999999999998,True
28.40914141855851,77.08062948368227,737630,148,1,0.08820759550901378,206,1.48,False
28.85541227204868,76.81953922963699,738450,268,5,0.1067979403214331,295,13.149999999999999,False
28.46260828016523,76.8793330463254,737833,112,4,0.22861412537722128,43,4.8,True
28.659965527230376,77.3995355228812,737638,303,9,0.3390326426197483,214,26.37,True
28.631213652378232,77.35665097640951,738246,151,5,0.2916954653871037,91,8.0,False
28.821438061456988,77.07986804598568,738186,248,4,0.1829788610482678,31,9.8,False
28.56894776244678,77.36668682218908,737859,289,10,0.27625378216910557,69,28.0,True
28.407027722338075,77.31695611956799,738034,229,3,0.22888735280682462,244,6.8999999999999995,True
28.42967628247987,76.90802377803153,738109,206,7,0.20797831828564847,319,14.84,True
28.83562712104965,77.06931348179513,737731,63,2,0.16785171157383716,307,1.24,False
28.465037420686972,76.88995731041268,737641,257,10,0.20766871337436257,217,26.5,False
28.82086378782101,77.16418432727203,738041,243,4,0.27493479783700703,251,9.56,False
28.499626483814545,77.35813039305413,738121,145,2,0.2621129737313542,331,2.92,True
28.423335789245527,76.81223076672522,738509,186,10,0.304017241105578,354,19.2,True
28.424957798644012,77.04330012761973,738085,60,8,0.08389588561017185,295,4.72,False
28.66763930815317,77.27623942250749,738465,119,9,0.24181202951843742,310,11.52,False
28.827473807337903,76.89752534056376,738128,149,9,0.02458492996046471,338,13.049999999999999,True
28.592830358834973,77.27161741420544,738019,245,5,0.20728834390316517,229,12.450000000000001,False
28.58234568418247,76.82917080431766,738158,144,4,0.2216035210778464,3,6.04,False
28.852767800527477,76.98497401604929,738179,58,5,0.10313442171236462,24,3.15,True
28.764729646011045,76.89047412908738,738216,128,10,0.04512003250594456,61,12.8,True
28.554149660271555,77.13821653704511,737778,103,9,0.058678030499506866,354,8.91,True
28.58350311627371,77.23498084061669,738331,44,6,0.1546585178305646,176,2.16,True
28.687448037722586,77.20618028368757,738002,181,1,0.21600940032257132,212,1.89,False
28.449956104062082,77.19589274897575,738363,167,4,0.10506377329495603,208,6.84,False
28.739149033260375,76.94181772846466,737502,274,8,0.07212922280187303,78,21.76,True
28.881424883671574,76.87468119331095,738111,243,3,0.0859605971649397,321,7.5,False
28.477566916806403,77.37425334891904,737998,163,6,0.2681126853336177,208,9.48,False
28.538528450948576,76.87771479979973,738173,111,6,0.22352358398050445,18,6.959999999999999,True
28.4549227527361,77.26444201245617,737637,194,5,0.17125549739684037,213,10.1,True
28.826141078034503,77.16385683618303,738269,224,1,0.2746277443181921,114,2.26,False
28.583372633429192,77.31330276563195,737929,223,8,0.2305454889248148,139,17.04,True
28.506264779848966,77.07609663536182,738430,249,3,0.026540751517932115,275,7.59,False
28.633958902264467,77.09355186316093,738331,150,8,0.13521271797793452,176,12.48,False
28.66549268661676,76.81115133557384,738155,75,6,0.15818678035207634,365,4.62,False
28.799935806112728,76.95141040097177,738462,129,5,0.04227226658928459,307,6.8500000000000005,False
28.56152221552612,77.2989891601629,737987,108,10,0.20683280229927248,197,9.9,True
28.846135971610227,77.0905480745872,737636,126,2,0.201295326859135,212,2.56,True
28.41790250158884,77.35202349746109,737995,247,10,0.2650819734030805,205,25.2,True
28.831191551692168,77.03500545670833,737788,173,6,0.1468898716539655,364,9.84,False
28.6422990884668,76.91189196066391,738313,153,2,0.15919447358607475,158,3.08,True
28.809130015277344,77.03613361958622,737765,50,5,0.12882333229637394,341,2.45,True
28.534515386053975,76.99632489824293,737605,169,9,0.11721922326262708,181,14.580000000000002,False
28.614815292495802,76.84516314151868,738240,92,7,0.1849852867012899,85,5.95,True
28.67307410906864,77.25117723409889,737768,160,6,0.22983765920696475,344,9.84,False
28.743863019414544,77.27457684858788,737822,59,9,0.2983196538476287,32,5.3999999999999995,True
28.562663175481266,77.03983885497355,737781,227,10,0.08864209718832854,357,23.599999999999998,True
28.55797899821198,76.89070878087367,738309,126,8,0.22416364101066252,154,9.84,False
28.772323438469126,76.97798882594466,738389,124,1,0.08686286562116957,234,1.23,False
28.830885580731323,76.92602611053303,737574,52,4,0.03964540491931134,150,2.24,False
28.85253115543821,76.8857901966619,738081,62,1,0.046639823261738204,291,0.59,False
28.550794959041,76.81586761276795,738084,150,7,0.2631702670478435,294,11.13,False
28.893681577589582,77.10164510228807,738147,301,10,0.22604216521176923,357,29.3,True
28.451072434270277,77.13288267667421,738331,121,3,0.059238674344815785,176,3.93,False
28.48890343539301,76.91049620983844,738455,128,9,0.18749674628498145,300,11.790000000000001,True
28.6768835719364,77.09509236689534,737953,110,8,0.1824932800481812,163,8.32,True
28.701817949288138,77.253687293226,737689,114,6,0.25145904139614483,265,6.540000000000001,False
28.718588294052164,76.91635866629146,738313,80,3,0.07863684955974215,158,2.61,False
28.67466404106911,77.22467433043342,737629,184,7,0.2132911476783263,205,12.88,True
28.63166879797378,76.97256346293268,738137,93,2,0.18231993918371747,347,1.72,False
28.76217656824397,77.04130499966719,738008,42,10,0.15204754386558242,218,3.2,False
28.73506929517581,76.8474898078845,737822,71,7,0.08555904719147626,32,4.27,False
28.570462714629894,77.22206223762464,737907,63,10,0.13666954237420756,117,6.0,True
28.446811832405363,77.11233087445001,738430,40,8,0.05640779240072817,275,2.48,False
28.820621214580534,76.937743641532,738211,233,10,0.03918873892581911,56,23.5,False
28.610488084006242,77.23042447855228,738022,163,1,0.17309349782551267,232,1.7,False
28.841186372433274,76.85732891756304,738503,176,10,0.05451021941469376,348,17.8,False
28.618290960563947,76.94458467992423,737942,57,8,0.1925266170304411,152,4.16,False
28.69021912000553,77.17913331683542,738031,267,6,0.2051674158772142,241,16.32,False
28.821340973712033,76.94845042480242,738269,110,4,0.06048865064747635,114,4.72,False
28.81502007345357,77.03479276079362,738236,92,9,0.1366368184764572,81,8.549999999999999,True
28.73357672909189,76.96246423308446,737783,249,7,0.09974831798195329,359,17.08,False
28.5939549960766,76.95006521776632,737729,179,1,0.1863262149333574,305,1.87,False
28.740085995477603,76.94766878990721,738372,173,3,0.07208397852921467,217,4.89,False
28.623526510474125,76.9036108182267,738142,109,1,0.17311859140121835,352,1.01,False
28.57992250679063,77.09066760005649,737796,241,6,0.08203164813901852,6,13.86,True
28.833632995381713,76.89593383984128,737468,46,8,0.026289112317048422,44,4.0,True
28.620759741845347,77.22925855293009,738058,264,2,0.17352987835156936,268,5.44,False
28.661200444322983,77.13789067836815,737566,57,6,0.1646385989851684,142,3.24,True
28.79663432087169,77.25315577421944,738360,51,7,0.33755851153277733,205,4.06,True
28.41004702388577,77.09916053588863,738424,140,5,0.09917690696186138,269,7.1499999999999995,False
28.85850311787676,76.9853115056713,738093,198,8,0.09837671559408591,303,16.48,True
28.76292592384257,77.27525054344365,738250,222,5,0.3097363337288312,95,11.5,True
28.792323481414986,77.06635083196821,737614,135,10,0.15932975751601855,190,13.899999999999999,False
28.85793076629496,77.1943489411696,738017,221,7,0.2967718371066027,227,16.099999999999998,True
28.80244687137247,77.04693421246411,737802,173,8,0.15663174100207264,12,14.24,True
28.891461150972333,77.28416526286712,737629,90,2,0.39491800804897725,205,1.66,False
28.468818478446906,77.33728382430256,738334,188,9,0.23812387240091784,179,17.099999999999998,True
28.785217564213923,77.20604569092683,737607,100,2,0.30444109646378,183,1.82,False
28.700795319582966,77.24689347920113,737685,144,9,0.25348571930132496,261,12.51,True
28.576488216160833,77.30005919372653,738511,205,7,0.21145316452947194,356,13.93,False
28.74644468624034,76.81635506013329,738281,229,1,0.09583546406182612,126,2.36,False
28.498116926539314,76.86332769858599,737727,173,1,0.23176026675089903,303,1.74,False
28.501891162890114,77.37613516894473,738180,82,9,0.2803452333641851,25,7.6499999999999995,True
28.739270870073952,76.95508922009007,737814,244,10,0.07848954180036398,24,25.099999999999998,True
28.763323280535424,76.90199580406167,737552,224,9,0.04120672721050543,128,20.339999999999996,True
28.770347039514835,76.95665641091412,738244,233,3,0.0750246147680737,89,6.84,False
28.424461847988322,76.90414301537804,737650,228,8,0.20864945686655384,226,17.92,True
28.622219245599812,76.96121259649847,737609,43,3,0.1821253878486685,185,1.1400000000000001,False
28.55452946747412,77.04309221857038,738152,37,10,0.08044307111180486,362,4.1,False
28.574819856565057,77.2413741582016,738101,134,3,0.16307788234108242,311,3.7199999999999998,True
28.781122660888578,76.81189333734042,737627,199,6,0.08426013833705752,203,11.7,False
28.625588225642677,77.26697836183214,738517,88,5,0.20853805054760938,362,4.35,True
28.68461204657069,77.05165407736497,738115,133,3,0.18663027147584074,325,3.84,True
28.550818215588908,77.05423060702566,737613,204,1,0.06734821840278075,189,2.03,False
28.51320203440619,77.32552065736132,737851,159,1,0.23026162920336923,61,1.54,True
28.587849075213768,77.13974442374926,738353,57,9,0.10244108996996247,198,4.86,True
28.513551071003423,77.33071920636999,737629,236,5,0.23414859977533023,205,12.3,True
28.394871784415685,77.10625583644533,738435,171,3,0.09708026427219395,280,5.01,False
28.670581541272576,77.0201111301916,738039,127,1,0.18058675832085694,249,1.26,False
28.7278597355943,77.1288988794112,737758,254,9,0.23963709756275928,334,23.580000000000002,True
28.700393482463586,76.98811350272688,738475,295,10,0.1327879615389937,320,30.0,False
28.754759022887587,77.15013696921956,738267,131,4,0.2500071656436076,112,5.24,False
28.81989111261381,77.21148042843933,737905,275,8,0.3112825653608581,115,21.28,False
28.509033291386245,77.33027248910119,738262,25,1,0.2362246779630294,107,0.32,False
28.88725952737392,77.31212203418082,737697,279,1,0.42040613169618973,273,2.77,False
28.688476507061075,77.26558099366743,737887,87,2,0.24824327434917765,97,1.92,True
28.818841791832835,77.36675349445396,737813,47,5,0.414239178515252,23,2.6,False
28.662443379571926,77.22135489899135,737827,296,9,0.20300688233011593,37,26.099999999999998,False
28.6990020414914,77.2566973147363,738242,235,10,0.2549802172730422,87,23.3,True
28.402448051179892,77.31250598054376,737947,260,1,0.23485016151410198,157,2.59,True
28.447261175225364,76.82121657060527,737533,157,9,0.2807563056347089,109,13.950000000000001,False
28.532801505965068,77.22630799052166,737636,178,8,0.12425105886466345,212,15.04,True
28.467615443379664,76.94062863424246,737913,88,10,0.16202711876587406,123,9.8,False
28.631837210958484,77.26861407219212,738379,108,1,0.21056149541588795,224,1.11,False
28.481329710269417,77.01801300470315,737431,295,1,0.08090308649302053,7,2.86,True
28.828835812319515,77.16679306682893,737756,258,5,0.2734041671386632,332,12.5,True
28.58592931101685,76.95943866518763,738086,55,2,0.1630663482220309,296,0.9,False
28.83656475676271,76.81503120009454,738442,223,6,0.09552670933274605,287,13.799999999999999,False
28.403607503801084,76.87818018952103,738393,109,6,0.24354205984652805,238,6.84,False
28.896326342803157,76.84321250327051,738230,134,4,0.10426255107995785,75,4.96,False
28.41922012989419,77.19544127775734,737787,128,9,0.12904646569073255,363,11.790000000000001,True
28.62975724015895,77.05030964240636,738098,234,1,0.14056525253706148,308,2.28,False
28.75276103369348,77.12265534927445,737470,225,1,0.23126721070039516,46,2.18,False
28.825737595421952,77.33583465536141,738393,218,9,0.4071643299646307,238,18.81,False
28.680608870024734,77.34608942360518,737472,119,6,0.3059563440769643,48,7.08,False
28.608280621672282,77.19464227830008,737938,218,6,0.14994873092096414,148,12.54,False
28.567511738123077,76.82607757914018,737772,278,3,0.2537500639923022,348,8.43,False
28.410009627613068,77.3588846469258,737611,115,8,0.26906890695274105,187,8.48,True
28.619198028617486,77.3756800869832,738244,84,5,0.2897827645763826,89,3.75,False
28.504900615593364,77.0632283121796,738308,267,6,0.043069509857426774,153,16.44,True
28.473041160950505,76.85052705184755,737562,87,4,0.247877317170666,138,3.56,False
28.72092901613727,77.40234689962008,737527,261,7,0.3666488017047414,103,17.92,False
28.868425644991245,77.20983452577283,738435,219,1,0.323023409908494,280,2.21,False
28.70575445838037,76.97501515984267,738193,190,7,0.11910025584561307,38,12.950000000000001,True
28.753831771897467,77.2345871019403,738140,147,7,0.2875390359338835,350,10.99,False
28.547864518867748,76.90529826424485,737588,263,5,0.1936152614062806,164,13.3,False
28.88111005865215,77.39688057707329,737506,92,7,0.47659893963635597,82,6.3,False
28.857708190953876,77.07426859078616,738515,151,10,0.17897786089471318,360,14.2,True
28.655144113507834,77.16517913971663,738307,218,9,0.17169496666012493,152,19.53,True
28.843757588497258,76.93506359367645,737776,44,9,0.05555520047687572,352,4.86,True
28.70571615012143,77.04193825083777,737935,282,2,0.17082524982669103,145,5.72,False
28.706823278012322,77.1272074332525,738191,243,7,0.21753675372567655,36,17.57,False
28.533395562977244,76.86323631360541,737633,220,9,0.23343849408766676,209,20.43,True
28.81041165827398,77.11786562849458,738208,85,7,0.22210948084031282,53,5.32,True
28.834476348335706,77.32165048342087,737943,145,3,0.3973016703476891,153,4.35,True
28.427337136652877,76.93437296160404,737567,66,3,0.18450162903068,143,1.71,True
28.882334903041723,77.12493471629641,738469,298,2,0.24051326556806032,314,5.92,True
28.80180669487473,77.02569046336944,737960,61,8,0.12519296769491703,170,5.2,True
28.48811613364579,76.89465124615234,737459,145,5,0.20733069296937115,35,7.0,True
28.64290897793354,76.9383674579307,737611,136,3,0.15260831776811165,187,4.14,True
28.66386518665097,77.02612786806418,738091,123,1,0.1750548694178016,301,1.19,False
28.684219581202985,77.40010723468177,738033,146,9,0.35283725383121084,243,14.040000000000001,True
28.72896288908916,77.37383069344375,738249,105,2,0.36231853195147473,94,1.98,False
28.525153507502445,77.31926445030523,738425,232,6,0.21201988363262608,270,14.04,False
28.70305653961051,77.17727242140843,737538,171,9,0.22493526833313013,114,15.57,True
28.636363610376204,77.32744327241474,738020,138,5,0.25447798355551754,230,7.3,True
28.737225871044036,77.06588569139468,737664,38,1,0.1891363394759308,240,0.48,True
28.80115353944868,76.89280311805297,738431,189,6,0.007690993804362952,276,10.74,False
28.898027009690015,77.16118569785702,737472,211,6,0.2729731232437607,48,12.84,False
28.814305393994587,77.1921501579469,738329,162,8,0.2846789036318861,174,12.32,True
28.67860242386016,77.34877184497815,738501,231,9,0.30416405705350885,346,21.69,False
28.76908746890018,77.25962389071559,737881,256,8,0.314304239320831,91,20.72,True
28.765584913892205,76.84963953332752,737812,164,2,0.062324090416793765,22,3.48,True
28.427930193537335,77.18523620459628,737742,193,4,0.10401569608238845,318,8.08,False
28.588829880740747,76.86226882890185,737648,196,5,0.22399750421175096,224,10.049999999999999,False
28.60231538070158,76.87288410070666,738329,82,10,0.20868356629153292,174,8.299999999999999,True
28.52411558522469,76.87813269193326,738486,286,6,0.22033707812490208,331,16.86,False
28.635232177793245,76.97323720454054,738094,135,6,0.18113189726061205,304,8.22,False
28.700457663601508,76.94693386864719,738196,261,7,0.10649931340614559,41,18.900000000000002,True
28.49723542931389,76.94954794729631,738410,155,7,0.15740386378283514,255,10.92,True
28.865775274876576,76.88187763805811,738403,268,10,0.07304449179155424,248,25.9,True
28.749002818065023,76.95162250884164,738084,297,3,0.08381920201390525,294,9.0,True
28.69533933671793,77.24493190052091,737437,227,7,0.24119762009216278,13,15.819999999999999,False
28.442562362613184,77.38853459802694,738131,158,1,0.2831840290036667,341,1.53,False
28.676096368331212,77.09403771964618,738309,74,5,0.18432413331232095,154,3.95,True
28.418283711471695,77.30263969697846,738380,54,4,0.22185037670898408,225,2.08,True
28.473603147747127,77.2502124882935,738246,205,4,0.14751462025547069,91,7.8,False
28.48967028323683,76.85272019122137,738292,132,5,0.2552598117581395,137,6.7,False
28.648828727549382,76.99101412893066,738213,59,10,0.1751756898944574,58,5.699999999999999,True
28.40745067588689,76.88499682480364,737729,27,8,0.22789560689350125,305,2.88,False
28.554431628823203,76.96105274392724,737506,87,9,0.13966218375857517,82,7.47,True
28.837691483303352,77.29816132722233,737772,36,4,0.3869668402782615,348,1.44,True
28.56551325778859,77.15035155974643,737517,244,4,0.07675385046960434,93,9.36,False
28.789918316954402,77.11706290827638,738185,193,8,0.20982128564895905,30,15.2,False
28.604875744674825,77.31365409336313,737765,109,3,0.23272004227299484,341,3.54,True
28.818188353663423,76.81609288126076,737593,192,8,0.09163967306419882,169,14.88,True
28.89215415690874,77.16385613611267,737919,131,4,0.27621049647956925,129,5.08,False
28.5681545886344,76.99635213794662,738232,55,2,0.12127314202764211,77,1.24,False
28.867895506640746,76.93124701131829,737483,149,5,0.07682966572046392,59,7.800000000000001,False
28.501951183376036,77.00807140728489,737461,265,2,0.10162764060507253,37,5.18,False
28.77953304093452,76.99979165932949,738500,149,9,0.10969616649879065,345,12.959999999999999,True
28.43865317630289,76.82308530432208,738455,89,1,0.2813868829164414,300,0.89,False
28.81131002234815,77.07839048024555,737470,109,5,0.1850928931292043,46,5.699999999999999,True
28.45422337415662,77.12506050306959,738156,172,5,0.05761822815946813,1,9.1,True
28.79052378323429,76.800076266026,737434,76,10,0.0944756260268081,10,7.800000000000001,False
28.84136550991082,76.92687709856376,737425,68,1,0.0591529551358207,1,0.66,False
28.652307190246404,77.16588181573955,738040,306,3,0.15978991764532563,250,8.97,False
28.417328106781635,77.10533697957331,737890,29,7,0.08410257756998532,100,2.3800000000000003,False
